isla;municipio_nombre;especie_nombre;raza_nombre;tipo_animal_ganado_nombre;censo
Gran Canaria;Santa Lucía de Tirajana;Porcinos;Mestiza;Lechones;1
Gran Canaria;Santa Lucía de Tirajana;Porcinos;Mestiza;Cerdas;1
Gran Canaria;Santa Lucía de Tirajana;Porcinos;Desconocido;Lechones;1
Gran Canaria;Santa Lucía de Tirajana;Gamos;Desconocido;Total;1
Gran Canaria;Santa Lucía de Tirajana;Caprinos;Otro;Reproductores macho;1
Gran Canaria;Santa Lucía de Tirajana;Caprinos;Otro;Reproductoras hembra;1
Gran Canaria;Santa Lucía de Tirajana;Caballos;Pura Sangre Inglés (PSI);Hembras de vientre con más de 36 meses;1
Gran Canaria;Santa Lucía de Tirajana;Caballos;Pura Raza Española (PRE);Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Santa Lucía de Tirajana;Caballos;Otro;No reproductores con más de 36 meses;1
Gran Canaria;Santa Lucía de Tirajana;Caballos;Otro;Animales mayores de 6 meses y menores de 12 meses;1
Gran Canaria;Santa Lucía de Tirajana;Caballos;Mestiza;Sementales con más de 36 meses;1
Gran Canaria;Santa Lucía de Tirajana;Caballos;Mestiza;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Santa Lucía de Tirajana;Caballos;Hispano-Árabe;No reproductores con más de 36 meses;1
Gran Canaria;Santa Lucía de Tirajana;Caballos;Hispano-Bretón;No reproductores con más de 36 meses;1
Gran Canaria;Santa Lucía de Tirajana;Caballos;Appalossa;Sementales con más de 36 meses;1
Gran Canaria;Santa Lucía de Tirajana;Caballos;Anglo-Árabe;No reproductores con más de 36 meses;1
Gran Canaria;Santa Lucía de Tirajana;Bovinos;Tarentaise;Cebo;1
Gran Canaria;Santa Lucía de Tirajana;Bovinos;Salers;Cebo;1
Gran Canaria;Santa Lucía de Tirajana;Bovinos;Mestiza;Reproductores macho;1
Gran Canaria;Santa Lucía de Tirajana;Bovinos;Holstein Frisona;Reproductores macho;1
Gran Canaria;Santa Lucía de Tirajana;Bovinos;Frisona Europea;Reproductores macho;1
Gran Canaria;Santa Lucía de Tirajana;Asnos;Mestiza;Animales mayores de 6 meses y menores de 12 meses;1
Gran Canaria;Santa Lucía de Tirajana;Asnos;Majorera;Hembras de vientre con más de 36 meses;1
Gran Canaria;Santa Brígida;Porcinos;Mestiza;Verracos;1
Gran Canaria;Santa Brígida;Ovinos;Canaria de Pelo;No reproductores menores de 4 meses;1
Gran Canaria;Santa Brígida;Ocas;Desconocido;Granjas de producción para carne;1
Gran Canaria;Santa Brígida;Faisanes;Desconocido;Granjas de producción para carne;1
Gran Canaria;Santa Brígida;Conejos;Desconocido;Padres;1
Gran Canaria;Santa Brígida;Conejos;Californiana;Reproductores macho;1
Gran Canaria;Santa Brígida;Caprinos;Majorera;Cebo;1
Gran Canaria;Santa Brígida;Caballos;Mestiza;Sementales con más de 36 meses;1
Gran Canaria;Santa Brígida;Caballos;Mestiza;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Santa Brígida;Caballos;Falabella;Animales mayores de 6 meses y menores de 12 meses;1
Gran Canaria;Santa Brígida;Bovinos;Otro;Cebo;1
Gran Canaria;Santa Brígida;Avestruces;Desconocido;Granjas de producción para carne;1
Gran Canaria;Santa Brígida;Asnos;Mestiza;Sementales con más de 36 meses;1
Gran Canaria;Santa Brígida;Asnos;Mestiza;Animales mayores de 6 meses y menores de 12 meses;1
Gran Canaria;Santa Brígida;Asnos;Mestiza;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Santa Brígida;Asnos;Majorera;No reproductores con más de 36 meses;1
Gran Canaria;Santa Brígida;Asnos;Majorera;Hembras de vientre con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Mulas;Mestiza;No reproductores con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Conejos;Californiana;Reproductores macho;1
Gran Canaria;San Bartolomé de Tirajana;Conejos;Californiana;Reproductoras hembra;1
Gran Canaria;San Bartolomé de Tirajana;Caprinos;Majorera;Cebo;1
Gran Canaria;San Bartolomé de Tirajana;Caprinos;Desconocido;Reproductoras hembra;1
Gran Canaria;San Bartolomé de Tirajana;Caballos;Póney Cruzado;Sementales con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Caballos;Pura Raza Española (PRE);Sementales con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Caballos;Otro;Sementales con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Caballos;Otro;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Caballos;Holsteiner;No reproductores con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Caballos;Hispano-Árabe;Hembras de vientre con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Caballos;Hannoveriano;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Caballos;Caballo de Deporte Español;Sementales con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Caballos;Anglo-Árabe;No reproductores con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Bovinos;Limousin;Reproductores macho;1
Gran Canaria;San Bartolomé de Tirajana;Bovinos;Jersey;Reproductoras hembra;1
Gran Canaria;San Bartolomé de Tirajana;Bovinos;Holstein Frisona;Reproductores macho;1
Gran Canaria;San Bartolomé de Tirajana;Bovinos;Canaria;Reposición;1
Gran Canaria;San Bartolomé de Tirajana;Asnos;Mestiza;No reproductores con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Asnos;Mestiza;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Asnos;Mestiza;Animales con menos de 6 meses;1
Gran Canaria;San Bartolomé de Tirajana;Asnos;Majorera;No reproductores con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Asnos;Majorera;Hembras de vientre con más de 36 meses;1
Gran Canaria;San Bartolomé de Tirajana;Asnos;Andaluz;Animales con menos de 6 meses;1
Gran Canaria;Moya;Porcinos;Mestiza;Lechones;1
Gran Canaria;Moya;Porcinos;Mestiza;Cerdas;1
Gran Canaria;Moya;Conejos;Común Gris Español;Reproductores macho;1
Gran Canaria;Moya;Caprinos;Majorera;Cebo;1
Gran Canaria;Moya;Caballos;Póney Cruzado;Hembras de vientre con más de 36 meses;1
Gran Canaria;Mogán;Ovinos;Canaria de Pelo;No reproductores menores de 4 meses;1
Gran Canaria;Mogán;Ovinos;Canaria;Reproductores macho;1
Gran Canaria;Mogán;Ovinos;Canaria;No reproductores de 4 a 12 meses;1
Gran Canaria;Mogán;Caballos;Pura Raza Árabe (PRA);No reproductores con más de 36 meses;1
Gran Canaria;Mogán;Caballos;Pura Raza Árabe (PRA);Animales mayores de 6 meses y menores de 12 meses;1
Gran Canaria;Mogán;Caballos;Otro;Sementales con más de 36 meses;1
Gran Canaria;Mogán;Caballos;Mestiza;No reproductores con más de 36 meses;1
Gran Canaria;Mogán;Caballos;Anglo-Árabe;No reproductores con más de 36 meses;1
Gran Canaria;Mogán;Asnos;Mestiza;Sementales con más de 36 meses;1
Gran Canaria;Mogán;Asnos;Mestiza;Hembras de vientre con más de 36 meses;1
Gran Canaria;Mogán;Asnos;Mestiza;Animales mayores de 6 meses y menores de 12 meses;1
Gran Canaria;Mogán;Asnos;Majorera;Hembras de vientre con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Porcinos;Desconocido;Verracos;1
Gran Canaria;Las Palmas de Gran Canaria;Ovinos;Desconocido;Reproductores macho;1
Gran Canaria;Las Palmas de Gran Canaria;Ovinos;Desconocido;Reproductoras hembra;1
Gran Canaria;Las Palmas de Gran Canaria;Mulas;Mestiza;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Quarter Horse;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Pura Sangre Inglés (PSI);Sementales con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Pura Sangre Inglés (PSI);Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Pura Raza Árabe (PRA);Sementales con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Pura Raza Árabe (PRA);No reproductores con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Pura Raza Árabe (PRA);Hembras de vientre con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Pura Raza Española (PRE);Animales con menos de 6 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Paint Horse;Hembras de vientre con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Paint Horse;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Otro;No reproductores con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Mestiza;Sementales con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Mestiza;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Hispano-Árabe;No reproductores con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Caballo de Deporte Español;Hembras de vientre con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Appalossa;Hembras de vientre con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Caballos;Anglo-Árabe;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Bovinos;Jersey;Reposición;1
Gran Canaria;Las Palmas de Gran Canaria;Bovinos;Holstein Frisona;Reproductores macho;1
Gran Canaria;Las Palmas de Gran Canaria;Bovinos;Canaria;Reposición;1
Gran Canaria;Las Palmas de Gran Canaria;Asnos;Mestiza;Animales con menos de 6 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Asnos;Majorera;Sementales con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Asnos;Majorera;Hembras de vientre con más de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Asnos;Majorera;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Las Palmas de Gran Canaria;Asnos;Majorera;Animales con menos de 6 meses;1
Gran Canaria;La Aldea de San Nicolás;Porcinos;Negra Canaria;Verracos;1
Gran Canaria;La Aldea de San Nicolás;Porcinos;Large White;Cerdas;1
Gran Canaria;La Aldea de San Nicolás;Dromedarios;Desconocido;Total;1
Gran Canaria;La Aldea de San Nicolás;Caballos;Pura Raza Española (PRE);Sementales con más de 36 meses;1
Gran Canaria;La Aldea de San Nicolás;Caballos;Pura Raza Española (PRE);Hembras de vientre con más de 36 meses;1
Gran Canaria;La Aldea de San Nicolás;Caballos;Mestiza;Sementales con más de 36 meses;1
Gran Canaria;La Aldea de San Nicolás;Caballos;Caballo de Deporte Español;No reproductores con más de 36 meses;1
Gran Canaria;La Aldea de San Nicolás;Bovinos;Rubia Gallega;Reproductores macho;1
Gran Canaria;La Aldea de San Nicolás;Bovinos;Otro;Reproductores macho;1
Gran Canaria;La Aldea de San Nicolás;Bovinos;Mestiza;Reproductores macho;1
Gran Canaria;La Aldea de San Nicolás;Bovinos;Canaria;Reproductoras hembra;1
Gran Canaria;La Aldea de San Nicolás;Asnos;Mestiza;No reproductores con más de 36 meses;1
Gran Canaria;La Aldea de San Nicolás;Asnos;Mestiza;Animales mayores de 6 meses y menores de 12 meses;1
Gran Canaria;La Aldea de San Nicolás;Asnos;Majorera;No reproductores con más de 36 meses;1
Gran Canaria;La Aldea de San Nicolás;Asnos;Majorera;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;La Aldea de San Nicolás;Asnos;Majorera;Animales con menos de 6 meses;1
Gran Canaria;Ingenio;Porcinos;Negra Canaria;Verracos;1
Gran Canaria;Ingenio;Porcinos;Mestiza;Cerdas;1
Gran Canaria;Ingenio;Ovinos;Desconocido;No reproductores de 4 a 12 meses;1
Gran Canaria;Ingenio;Ovinos;Canaria;Cebo;1
Gran Canaria;Ingenio;Ocas;Desconocido;Granjas de cría para carne;1
Gran Canaria;Ingenio;Mulas;Mestiza;Hembras de vientre con más de 36 meses;1
Gran Canaria;Ingenio;Mulas;Mestiza;Animales con menos de 6 meses;1
Gran Canaria;Ingenio;Conejos;Común Pardo Español;Padres;1
Gran Canaria;Ingenio;Caballos;Trotón Francés;No reproductores con más de 36 meses;1
Gran Canaria;Ingenio;Caballos;Póney Cruzado;No reproductores con más de 36 meses;1
Gran Canaria;Ingenio;Caballos;Pura Sangre Inglés (PSI);Hembras de vientre con más de 36 meses;1
Gran Canaria;Ingenio;Caballos;Pura Sangre Inglés (PSI);Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Ingenio;Caballos;Pura Raza Española (PRE);No reproductores con más de 36 meses;1
Gran Canaria;Ingenio;Caballos;Pura Raza Española (PRE);Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Ingenio;Caballos;Percherón;Hembras de vientre con más de 36 meses;1
Gran Canaria;Ingenio;Caballos;Otro;Sementales con más de 36 meses;1
Gran Canaria;Ingenio;Bovinos;Otro;Reproductoras hembra;1
Gran Canaria;Ingenio;Bovinos;Mestiza;Reproductores macho;1
Gran Canaria;Ingenio;Bovinos;Mertolenga;Reproductores macho;1
Gran Canaria;Ingenio;Bovinos;Frisona Europea;Reproductores macho;1
Gran Canaria;Ingenio;Asnos;Mestiza;Sementales con más de 36 meses;1
Gran Canaria;Ingenio;Asnos;Majorera;No reproductores con más de 36 meses;1
Gran Canaria;Ingenio;Abejas;Desconocido;Estante;1
Gran Canaria;Gáldar;Porcinos;Negra Canaria;Verracos;1
Gran Canaria;Gáldar;Ovinos;Canaria de Pelo;No reproductores de 4 a 12 meses;1
Gran Canaria;Gáldar;Caprinos;Agrupación Canaria;Reproductoras hembra;1
Gran Canaria;Gáldar;Caballos;Póney Cruzado;Sementales con más de 36 meses;1
Gran Canaria;Gáldar;Caballos;Póney Cruzado;No reproductores con más de 36 meses;1
Gran Canaria;Gáldar;Caballos;Póney Cruzado;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Gáldar;Caballos;Pura Raza Española (PRE);No reproductores con más de 36 meses;1
Gran Canaria;Gáldar;Caballos;Pura Raza Española (PRE);Hembras de vientre con más de 36 meses;1
Gran Canaria;Gáldar;Caballos;Mestiza;Sementales con más de 36 meses;1
Gran Canaria;Gáldar;Caballos;Mestiza;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Gáldar;Bovinos;Canaria;Reproductoras hembra;1
Gran Canaria;Gáldar;Asnos;Mestiza;Sementales con más de 36 meses;1
Gran Canaria;Firgas;Ovinos;Canaria;No reproductores menores de 4 meses;1
Gran Canaria;Firgas;Caballos;Póney Cruzado;Sementales con más de 36 meses;1
Gran Canaria;Firgas;Caballos;Póney Cruzado;No reproductores con más de 36 meses;1
Gran Canaria;Firgas;Caballos;Pura Raza Española (PRE);Animales mayores de 6 meses y menores de 12 meses;1
Gran Canaria;Firgas;Caballos;Mestiza;No reproductores con más de 36 meses;1
Gran Canaria;Firgas;Caballos;Mestiza;Hembras de vientre con más de 36 meses;1
Gran Canaria;Firgas;Bovinos;Otro;Cebo;1
Gran Canaria;Firgas;Bovinos;Mestiza;Cebo;1
Gran Canaria;Firgas;Bovinos;Frisona Europea;Reproductoras hembra;1
Gran Canaria;Firgas;Asnos;Mestiza;No reproductores con más de 36 meses;1
Gran Canaria;Firgas;Asnos;Majorera;No reproductores con más de 36 meses;1
Gran Canaria;Arucas;Porcinos;Negra Canaria;Reposición;1
Gran Canaria;Arucas;Porcinos;Mestiza;Cebo;1
Gran Canaria;Arucas;Porcinos;Desconocido;Cerdas;1
Gran Canaria;Arucas;Porcinos;Blanco Belga;Cerdas;1
Gran Canaria;Arucas;Pavos;Desconocido;Desconocido;1
Gran Canaria;Arucas;Ovinos;Canaria de Pelo;Reproductores macho;1
Gran Canaria;Arucas;Ovinos;Canaria de Pelo;Cebo;1
Gran Canaria;Arucas;Mulas;Mestiza;No reproductores con más de 36 meses;1
Gran Canaria;Arucas;Mulas;Mestiza;Hembras de vientre con más de 36 meses;1
Gran Canaria;Arucas;Conejos;Desconocido;Padres;1
Gran Canaria;Arucas;Caballos;Quarter Horse;Sementales con más de 36 meses;1
Gran Canaria;Arucas;Caballos;Quarter Horse;Hembras de vientre con más de 36 meses;1
Gran Canaria;Arucas;Caballos;Póney Cruzado;Sementales con más de 36 meses;1
Gran Canaria;Arucas;Caballos;Pura Sangre Inglés (PSI);No reproductores con más de 36 meses;1
Gran Canaria;Arucas;Caballos;Pura Sangre Inglés (PSI);Hembras de vientre con más de 36 meses;1
Gran Canaria;Arucas;Caballos;Pura Raza Árabe (PRA);No reproductores con más de 36 meses;1
Gran Canaria;Arucas;Caballos;Pura Raza Española (PRE);Sementales con más de 36 meses;1
Gran Canaria;Arucas;Caballos;Mestiza;Sementales con más de 36 meses;1
Gran Canaria;Arucas;Caballos;Hispano-Árabe;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Arucas;Caballos;Anglo-Árabe;Hembras de vientre con más de 36 meses;1
Gran Canaria;Arucas;Bovinos;Montbeliarde;Reproductoras hembra;1
Gran Canaria;Arucas;Asnos;Mestiza;Sementales con más de 36 meses;1
Gran Canaria;Arucas;Asnos;Majorera;Hembras de vientre con más de 36 meses;1
Gran Canaria;Arucas;Asnos;Andaluz;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Artenara;Mulas;Mestiza;No reproductores con más de 36 meses;1
Gran Canaria;Artenara;Caballos;Póney Cruzado;No reproductores con más de 36 meses;1
Gran Canaria;Artenara;Caballos;Pura Sangre Inglés (PSI);Hembras de vientre con más de 36 meses;1
Gran Canaria;Artenara;Caballos;Pura Raza Árabe (PRA);Hembras de vientre con más de 36 meses;1
Gran Canaria;Artenara;Caballos;Pura Raza Española (PRE);No reproductores con más de 36 meses;1
Gran Canaria;Artenara;Caballos;Mestiza;No reproductores con más de 36 meses;1
Gran Canaria;Artenara;Caballos;Anglo-Árabe;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Artenara;Asnos;Mestiza;Animales mayores de 12 meses y menores de 36 meses;1
Gran Canaria;Agüimes;Porcinos;Desconocido;Cebo;1
Gran Canaria;Agüimes;Caballos;Puro Sangre Lusitano;Hembras de vientre con más de 36 meses;1
Gran Canaria;Agüimes;Caballos;Pura Sangre Inglés (PSI);No reproductores con más de 36 meses;1
Gran Canaria;Agüimes;Caballos;Pura Sangre Inglés (PSI);Hembras de vientre con más de 36 meses;1
Gran Canaria;Agüimes;Caballos;Pura Raza Árabe (PRA);No reproductores con más de 36 meses;1
Gran Canaria;Agüimes;Caballos;Pura Raza Española (PRE);Sementales con más de 36 meses;1
Gran Canaria;Agüimes;Caballos;Pura Raza Española (PRE);Hembras de vientre con más de 36 meses;1
Gran Canaria;Agüimes;Caballos;Pura Raza Española (PRE);Animales con menos de 6 meses;1
Gran Canaria;Agüimes;Caballos;Mestiza;Animales mayores de 6 meses y menores de 12 meses;1
Gran Canaria;Agüimes;Caballos;Irish Cob;Sementales con más de 36 meses;1
Gran Canaria;Agüimes;Caballos;Hispano-Árabe;Hembras de vientre con más de 36 meses;1
Gran Canaria;Agüimes;Caballos;Caballo de Deporte Español;No reproductores con más de 36 meses;1
Gran Canaria;Agüimes;Caballos;Anglo-Árabe;Sementales con más de 36 meses;1
Gran Canaria;Agüimes;Bovinos;Limousin;Cebo;1
