explotacion_id;provincia_id;provincia_nombre;municipio_id;municipio_nombre;latitud;longitud;isla;especie_nombre;raza_nombre;tipo_animal_ganado_nombre;censo
ES380120005417;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2124228;-16.4288768;Tenerife;Caprinos;Tinerfeña;No reproductores menores de 4 meses;25
ES380120005417;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2124228;-16.4288768;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;104
ES380120005417;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2124228;-16.4288768;Tenerife;Caprinos;Tinerfeña;Reproductores macho;5
ES380120010627;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.1655327;-16.4839618;Tenerife;Caprinos;Tinerfeña;Reproductores macho;1
ES380120024256;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2246664;-16.4387381;Tenerife;Caprinos;Tinerfeña;No reproductores de 4 a 12 meses;30
ES380120024256;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2246664;-16.4387381;Tenerife;Caprinos;Tinerfeña;No reproductores menores de 4 meses;40
ES380120024256;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2246664;-16.4387381;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;367
ES380120024256;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2246664;-16.4387381;Tenerife;Caprinos;Tinerfeña;Reproductores macho;5
ES380120027046;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2177688;-16.4329069;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;62
ES380120027046;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2177688;-16.4329069;Tenerife;Caprinos;Tinerfeña;Reproductores macho;1
ES380120024057;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2224436;-16.4464485;Tenerife;Caracoles;Desconocido;Total;10000
ES380120022983;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2433499;-16.4462745;Tenerife;Conejos;Híbrido Selecto;Cebo;130
ES380120022983;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2433499;-16.4462745;Tenerife;Conejos;Híbrido Selecto;Madres;35
ES380120022983;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2433499;-16.4462745;Tenerife;Conejos;Híbrido Selecto;Padres;5
ES380120022983;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2433499;-16.4462745;Tenerife;Conejos;Híbrido Selecto;Reposición;6
ES380120018973;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2206165;-16.4265473;Tenerife;Gallinas;Desconocido;Granjas de producción para huevos. Campera;22
ES380120005417;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2124228;-16.4288768;Tenerife;Ovinos;Canaria;Reproductoras hembra;2
ES380120024607;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.219046;-16.4299684;Tenerife;Ovinos;Canaria de Pelo;Cebo;1
ES380120003575;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2229191;-16.4599273;Tenerife;Porcinos;Negra Canaria;Cebo;1
ES380120003575;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2229191;-16.4599273;Tenerife;Porcinos;Negra Canaria;Cerdas;12
ES380120003575;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2229191;-16.4599273;Tenerife;Porcinos;Negra Canaria;Reposición;7
ES380120009930;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.1692124;-16.4401546;Tenerife;Porcinos;Mestiza;Cebo;1052
ES380120009930;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.1692124;-16.4401546;Tenerife;Porcinos;Mestiza;Cerdas;242
ES380120009930;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.1692124;-16.4401546;Tenerife;Porcinos;Mestiza;Lechones;492
ES380120009930;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.1692124;-16.4401546;Tenerife;Porcinos;Mestiza;Recría/Transición;463
ES380120009930;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.1692124;-16.4401546;Tenerife;Porcinos;Mestiza;Reposición;29
ES380120009930;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.1692124;-16.4401546;Tenerife;Porcinos;Mestiza;Verracos;1
ES380120025167;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2446297;-16.4485314;Tenerife;Porcinos;Blanco Belga;Cebo;15
ES380120025167;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2446297;-16.4485314;Tenerife;Porcinos;Blanco Belga;Cerdas;4
ES380120025167;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2446297;-16.4485314;Tenerife;Porcinos;Mestiza;Cebo;22
ES380120025167;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2446297;-16.4485314;Tenerife;Porcinos;Mestiza;Lechones;15
ES380120025167;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2446297;-16.4485314;Tenerife;Porcinos;Mestiza;Verracos;1
ES380120025167;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2446297;-16.4485314;Tenerife;Porcinos;Negra Canaria;Cebo;15
ES380120025167;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2446297;-16.4485314;Tenerife;Porcinos;Negra Canaria;Cerdas;2
ES380120025167;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2446297;-16.4485314;Tenerife;Porcinos;Negra Canaria;Lechones;7
ES380120025167;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2446297;-16.4485314;Tenerife;Porcinos;Negra Canaria;Reposición;3
ES380120025167;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2446297;-16.4485314;Tenerife;Porcinos;Negra Canaria;Verracos;1
ES380150025177;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3750014;-16.7868467;Tenerife;Abejas;Negra Canaria;Trashumante;40
ES380150025262;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3672866;-16.745858;Tenerife;Abejas;Negra Canaria;Estante;30
ES380150025596;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3511443;-16.7437667;Tenerife;Abejas;Híbrida;Trashumante;250
ES380150027109;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3534601;-16.7552735;Tenerife;Abejas;Negra Canaria;Estante;4
ES380150027141;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3471667;-16.7451549;Tenerife;Abejas;Negra Canaria;Trashumante;5
ES380150027416;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3501912;-16.7433549;Tenerife;Abejas;Negra Canaria;Estante;5
ES380150027416;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3501912;-16.7433549;Tenerife;Abejas;Negra Canaria;Trashumante;5
ES380150014872;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3683548;-16.7858377;Tenerife;Asnos;Catalan;Sementales con más de 36 meses;1
ES380150021346;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3636959;-16.757897;Tenerife;Asnos;Majorera;Hembras de vientre con más de 36 meses;1
ES380150015743;ES702;Santa Cruz de Tenerife;38015;Garachico;28.2457206;-16.6777127;Tenerife;Bovinos;Blanc Blue Belge (BBB);Cebo;75
ES380150014872;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3683548;-16.7858377;Tenerife;Caballos;Otro;Sementales con más de 36 meses;2
ES380150021144;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3645705;-16.7406783;Tenerife;Caballos;Otro;Animales mayores de 6 meses y menores de 12 meses;1
ES380150021144;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3645705;-16.7406783;Tenerife;Caballos;Otro;No reproductores con más de 36 meses;1
ES380150021346;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3636959;-16.757897;Tenerife;Caballos;Mestiza;No reproductores con más de 36 meses;1
ES380150021346;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3636959;-16.757897;Tenerife;Caballos;Pura Raza Árabe (PRA);Sementales con más de 36 meses;1
ES380150023543;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3690389;-16.792383;Tenerife;Gallinas;Desconocido;Desconocido;74
ES380150025596;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3511443;-16.7437667;Tenerife;Gallinas;Desconocido;Granjas de producción para huevos. Campera;50
ES380150014872;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3683548;-16.7858377;Tenerife;Ovinos;Canaria de Pelo;Reproductoras hembra;5
ES380150014872;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3683548;-16.7858377;Tenerife;Ovinos;Canaria de Pelo;Reproductores macho;3
ES380150025596;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3511443;-16.7437667;Tenerife;Ovinos;Canaria;Reproductoras hembra;3
ES380150027142;ES702;Santa Cruz de Tenerife;38015;Garachico;28.3677359;-16.7851952;Tenerife;Porcinos;Negra Canaria;Cerdas;2
ES380170001026;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1879452;-16.5501155;Tenerife;Abejas;Negra Canaria;Estante;10
ES380170002861;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1524635;-16.6039581;Tenerife;Abejas;Negra Canaria;Estante;10
ES380170014009;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.132262;-16.5804289;Tenerife;Abejas;Negra Canaria;Trashumante;3
ES380170015653;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1309442;-16.5767142;Tenerife;Abejas;Negra Canaria;Trashumante;3
ES380170021455;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1419013;-16.5966397;Tenerife;Abejas;Negra Canaria;Estante;8
ES380170022183;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1255366;-16.5943295;Tenerife;Abejas;Negra Canaria;Estante;10
ES380170023553;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0891389;-16.5482407;Tenerife;Abejas;Negra Canaria;Estante;10
ES380170023726;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.135848;-16.572427;Tenerife;Abejas;Negra Canaria;Trashumante;10
ES380170024075;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1404061;-16.5779055;Tenerife;Abejas;Negra Canaria;Trashumante;15
ES380170024107;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0946565;-16.5738548;Tenerife;Abejas;Negra Canaria;Trashumante;10
ES380170024237;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1243692;-16.5733779;Tenerife;Abejas;Negra Canaria;Trashumante;7
ES380170024419;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1361963;-16.5710257;Tenerife;Abejas;Negra Canaria;Trashumante;5
ES380170024693;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1346059;-16.5706606;Tenerife;Abejas;Negra Canaria;Trashumante;20
ES380170024827;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.2836191;-16.4365217;Tenerife;Abejas;Negra Canaria;Trashumante;20
ES380170024841;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1208404;-16.6029167;Tenerife;Abejas;Negra Canaria;Trashumante;5
ES380170024901;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1354209;-16.5785552;Tenerife;Abejas;Negra Canaria;Estante;5
ES380170024956;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1127503;-16.5511237;Tenerife;Abejas;Negra Canaria;Estante;37
ES380170026208;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0986724;-16.5963271;Tenerife;Abejas;Negra Canaria;Estante;10
ES380170027176;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.148872;-16.5436833;Tenerife;Abejas;Negra Canaria;Trashumante;5
ES380170027212;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0820117;-16.5862484;Tenerife;Abejas;Negra Canaria;Estante;5
ES380170027443;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1333272;-16.6142362;Tenerife;Abejas;Negra Canaria;Estante;3
ES380170027460;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0997612;-16.5825798;Tenerife;Abejas;Negra Canaria;Estante;14
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Asnos;Mestiza;Sementales con más de 36 meses;1
ES380170017079;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1096866;-16.5466516;Tenerife;Asnos;Mestiza;No reproductores con más de 36 meses;1
ES380170023193;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0870202;-16.5841868;Tenerife;Asnos;Majorera;Hembras de vientre con más de 36 meses;1
ES380170023726;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.135848;-16.572427;Tenerife;Asnos;Mestiza;Hembras de vientre con más de 36 meses;1
ES380170023726;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.135848;-16.572427;Tenerife;Asnos;Mestiza;Sementales con más de 36 meses;1
ES380170023940;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1150734;-16.5431144;Tenerife;Asnos;Mestiza;Sementales con más de 36 meses;1
ES380170024730;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1325575;-16.5889633;Tenerife;Asnos;Majorera;No reproductores con más de 36 meses;1
ES380170025066;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1207218;-16.6102712;Tenerife;Asnos;Majorera;Hembras de vientre con más de 36 meses;1
ES380170026388;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1283616;-16.5235498;Tenerife;Asnos;Mallorquina;Hembras de vientre con más de 36 meses;3
ES380170026883;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0997416;-16.5947819;Tenerife;Asnos;Mestiza;Hembras de vientre con más de 36 meses;1
ES380170027161;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0931334;-16.582745;Tenerife;Asnos;Majorera;Animales mayores de 6 meses y menores de 12 meses;1
ES380170003609;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0925607;-16.5412518;Tenerife;Bovinos;Frisona Europea;Reposición;1
ES380170003609;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0925607;-16.5412518;Tenerife;Bovinos;Frisona Europea;Reproductoras hembra;3
ES380170003609;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0925607;-16.5412518;Tenerife;Bovinos;Mestiza;Reproductoras hembra;1
ES380170011497;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1334108;-16.5765201;Tenerife;Bovinos;Canaria;Reposición;3
ES380170020231;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0957501;-16.5863446;Tenerife;Bovinos;Canaria;Reposición;1
ES380170023193;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0870202;-16.5841868;Tenerife;Bovinos;Frisona Europea;Reproductoras hembra;1
ES380170023193;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0870202;-16.5841868;Tenerife;Bovinos;Mestiza;Reproductoras hembra;1
ES380170027426;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1261305;-16.5860324;Tenerife;Bovinos;Angus;Cebo;700
ES380170011497;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1334108;-16.5765201;Tenerife;Caballos;Mestiza;Hembras de vientre con más de 36 meses;2
ES380170012916;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0690501;-16.5938731;Tenerife;Caballos;Otro;No reproductores con más de 36 meses;1
ES380170016013;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0519049;-16.5432408;Tenerife;Caballos;Otro;Animales mayores de 12 meses y menores de 36 meses;5
ES380170016013;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0519049;-16.5432408;Tenerife;Caballos;Otro;No reproductores con más de 36 meses;4
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Caballos;Caballo de Deporte Español;Animales mayores de 6 meses y menores de 12 meses;1
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Caballos;Caballo de Deporte Español;Sementales con más de 36 meses;1
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Caballos;Mestiza;Hembras de vientre con más de 36 meses;3
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Caballos;Mestiza;No reproductores con más de 36 meses;2
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Caballos;Pura Raza Española (PRE);Animales con menos de 6 meses;1
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Caballos;Pura Raza Española (PRE);Animales mayores de 12 meses y menores de 36 meses;1
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Caballos;Pura Raza Española (PRE);Hembras de vientre con más de 36 meses;4
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Caballos;Pura Raza Española (PRE);No reproductores con más de 36 meses;1
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Caballos;Pura Raza Española (PRE);Sementales con más de 36 meses;2
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Caballos;Pura Sangre Inglés (PSI);No reproductores con más de 36 meses;1
ES380170016838;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0949944;-16.5444534;Tenerife;Caballos;Puro Sangre Lusitano;Hembras de vientre con más de 36 meses;1
ES380170017079;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1096866;-16.5466516;Tenerife;Caballos;Mestiza;Animales mayores de 6 meses y menores de 12 meses;3
ES380170017079;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1096866;-16.5466516;Tenerife;Caballos;Mestiza;Hembras de vientre con más de 36 meses;20
ES380170017079;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1096866;-16.5466516;Tenerife;Caballos;Mestiza;No reproductores con más de 36 meses;20
ES380170017079;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1096866;-16.5466516;Tenerife;Caballos;Pura Raza Española (PRE);Hembras de vientre con más de 36 meses;3
ES380170017079;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1096866;-16.5466516;Tenerife;Caballos;Pura Raza Española (PRE);No reproductores con más de 36 meses;1
ES380170017079;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1096866;-16.5466516;Tenerife;Caballos;Pura Raza Española (PRE);Sementales con más de 36 meses;1
ES380170017079;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1096866;-16.5466516;Tenerife;Caballos;Pura Raza Árabe (PRA);Hembras de vientre con más de 36 meses;1
ES380170017079;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1096866;-16.5466516;Tenerife;Caballos;Póney Cruzado;Animales con menos de 6 meses;1
ES380170017079;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1096866;-16.5466516;Tenerife;Caballos;Póney Cruzado;Hembras de vientre con más de 36 meses;2
ES380170017079;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1096866;-16.5466516;Tenerife;Caballos;Póney Cruzado;No reproductores con más de 36 meses;1
ES380170018733;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1161966;-16.5542017;Tenerife;Caballos;Pura Sangre Inglés (PSI);No reproductores con más de 36 meses;2
ES380170020231;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0957501;-16.5863446;Tenerife;Caballos;Pura Raza Española (PRE);Hembras de vientre con más de 36 meses;1
ES380170020231;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0957501;-16.5863446;Tenerife;Caballos;Pura Raza Española (PRE);No reproductores con más de 36 meses;1
ES380170020231;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0957501;-16.5863446;Tenerife;Caballos;Pura Raza Española (PRE);Sementales con más de 36 meses;2
ES380170021944;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1281084;-16.5465651;Tenerife;Caballos;Mestiza;Hembras de vientre con más de 36 meses;1
ES380170021944;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1281084;-16.5465651;Tenerife;Caballos;Mestiza;No reproductores con más de 36 meses;1
ES380170022071;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1326842;-16.593161;Tenerife;Caballos;Otro;No reproductores con más de 36 meses;2
ES380170022754;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1074635;-16.5882884;Tenerife;Caballos;Mestiza;Hembras de vientre con más de 36 meses;1
ES380170022754;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1074635;-16.5882884;Tenerife;Caballos;Mestiza;Sementales con más de 36 meses;1
ES380170023193;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0870202;-16.5841868;Tenerife;Caballos;Mestiza;Hembras de vientre con más de 36 meses;1
ES380170023252;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0604937;-16.5949146;Tenerife;Caballos;Mestiza;Hembras de vientre con más de 36 meses;4
ES380170023252;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0604937;-16.5949146;Tenerife;Caballos;Mestiza;No reproductores con más de 36 meses;2
ES380170023252;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0604937;-16.5949146;Tenerife;Caballos;Póney Cruzado;Hembras de vientre con más de 36 meses;3
ES380170023252;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0604937;-16.5949146;Tenerife;Caballos;Póney Cruzado;No reproductores con más de 36 meses;1
ES380170023252;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.0604937;-16.5949146;Tenerife;Caballos;Póney Cruzado;Sementales con más de 36 meses;1
ES380170023940;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1150734;-16.5431144;Tenerife;Caballos;Otro;Hembras de vientre con más de 36 meses;2
ES380170024395;ES702;Santa Cruz de Tenerife;38017;Granadilla de Abona;28.1235619;-16.5543295;Tenerife;Caballos;Pura Raza Española (PRE);Animales mayores de 12 meses y menores de 36 meses;1
